Fund Ticker, Holding Ticker,Security Identifier, Name, CouponRate, MaturityDate, Effective Date, Next_Call_Date, rating, Shares/Par Value, MarketValue, PercentageOfFund, PositionDate 
BSBE,,AM1145417,State Bank of India/London,3.25,01/24/2022,01/24/2017,N/A,BBB-/Baa3,"200,000",204028.94,1.99,10/09/2020
BSBE,,64009VAA6,Neerg Energy Ltd,6.00,02/13/2022,02/13/2017,11/09/2020,NR/Ba3,"200,000",202794.45,1.98,10/09/2020
BSBE,,900123BZ2,Turkey Government International Bond,6.25,09/26/2022,01/26/2012,N/A,BB-u/B2,"200,000",202737.4,1.98,10/09/2020
BSBE,,AN0568328,JSW Steel Ltd,5.25,04/13/2022,04/12/2017,N/A,NR/Ba2,"200,000",202624.23,1.98,10/09/2020
BSBE,,900123BY5,Turkey Government International Bond,5.12,03/25/2022,10/25/2011,N/A,BB-u/B2,"200,000",199932.0,1.95,10/09/2020
BSBE,,31772DAC6,QNB Finansbank AS,4.88,05/19/2022,05/18/2017,N/A,BBB-/B2,"200,000",199270.0,1.95,10/09/2020
BSBE,,89378TAC7,Transnet SOC Ltd,4.00,07/26/2022,07/26/2012,N/A,BB-/Ba1,"200,000",199058.2,1.94,10/09/2020
BSBE,,QZ9133237,Turkiye Is Bankasi AS,5.50,04/21/2022,10/21/2016,N/A,NR/B3,"200,000",198620.0,1.94,10/09/2020
BSBE,,900148AD9,Turkiye Garanti Bankasi AS,5.25,09/13/2022,09/13/2012,N/A,NA/B2,"200,000",198616.0,1.94,10/09/2020
BSBE,,05969BAA1,Banco Santander Mexico SA Institucion de Banca Multiple Grup,4.12,11/09/2022,11/09/2012,N/A,NR/Baa1,"150,000",158437.5,1.55,10/09/2020
BSBE,,91086QBA5,Mexico Government International Bond,3.62,03/15/2022,01/06/2012,N/A,BBB/Baa1,"150,000",156675.0,1.53,10/09/2020
BSBE,,05965MAA1,Banco del Estado de Chile,3.88,02/08/2022,02/08/2012,N/A,A+/A1,"150,000",155956.42,1.52,10/09/2020
BSBE,,71654QBB7,Petroleos Mexicanos,4.88,01/24/2022,09/07/2012,N/A,BBB/Ba2,"150,000",152402.25,1.49,10/09/2020
BSBE,,EJ3383928,Banco BBVA Peru SA,5.00,08/26/2022,08/29/2012,N/A,BBB+/NA,"100,000",106851.5,1.04,10/09/2020
BSBE,,836205AL8,Republic of South Africa Government International Bond,5.88,05/30/2022,05/30/2007,N/A,BB-/Ba1,"100,000",106310.0,1.04,10/09/2020
BSBE,,71647NAR0,Petrobras Global Finance BV,6.12,01/17/2022,01/17/2017,N/A,BB-/Ba2,"100,000",105476.5,1.03,10/09/2020
BSBE,,05968LAH5,Bancolombia SA,5.12,09/11/2022,09/11/2012,N/A,NA/Ba2,"100,000",105401.0,1.03,10/09/2020
BSBE,AGPXX ,825252885,STIT - Government & Agency Portfolio,,,06/27/2016,N/A,NR/NR,"105,137",105137.21,1.03,10/09/2020
BSBE,,40052VAB0,Grupo Bimbo SAB de CV,4.50,01/25/2022,01/25/2012,N/A,NR/Baa2,"100,000",104465.0,1.02,10/09/2020
BSBE,,045167CX9,Asian Development Bank,1.88,02/18/2022,02/18/2015,N/A,AAA/Aaa,"100,000",102234.35,1.00,10/09/2020
BSBE,,AM1702068,Park Aerospace Holdings Ltd,5.25,08/15/2022,02/03/2017,07/15/2022,BBB-/Baa3,"100,000",100932.83,0.99,10/09/2020
BSBE,,17178VAA9,Cielo USA Inc,3.75,11/16/2022,06/26/2019,N/A,NA/Ba1,"92,571",95058.85,0.93,10/09/2020
