Fund Ticker, Holding Ticker,Security Identifier, Name, CouponRate, MaturityDate, Effective Date, Next_Call_Date, rating, Shares/Par Value, MarketValue, PercentageOfFund, PositionDate 
BSCS,,03040WAS4,American Water Capital Corp,3.75,09/01/2028,08/09/2018,06/01/2028,A/Baa1,"511,000",596145.16,0.44,10/09/2020
BSCS,,98978VAN3,Zoetis Inc,3.90,08/20/2028,08/20/2018,05/20/2028,BBB/Baa1,"497,000",587920.97,0.44,10/09/2020
BSCS,,02665WCE9,American Honda Finance Corp,3.50,02/15/2028,02/15/2018,N/A,A-/A3,"515,000",583790.68,0.43,10/09/2020
BSCS,,11271LAC6,Brookfield Finance Inc,3.90,01/25/2028,01/17/2018,10/25/2027,A-/Baa1,"516,000",579209.2,0.43,10/09/2020
BSCS,,084659AM3,Berkshire Hathaway Energy Co,3.25,04/15/2028,05/02/2018,01/15/2028,A-/A3,"507,000",571787.53,0.43,10/09/2020
BSCS,,28176EAD0,Edwards Lifesciences Corp,4.30,06/15/2028,06/15/2018,03/15/2028,BBB/Baa2,"476,000",569734.44,0.42,10/09/2020
BSCS,,581557BJ3,McKesson Corp,3.95,02/16/2028,02/16/2018,11/16/2027,BBB+/Baa2,"488,000",567216.52,0.42,10/09/2020
BSCS,,124857AT0,ViacomCBS Inc,3.38,02/15/2028,07/03/2017,11/15/2027,BBB/Baa2,"507,000",562671.47,0.42,10/09/2020
BSCS,,247361ZV3,Delta Air Lines 2020-1 Class AA Pass Through Trust,2.00,06/10/2028,03/12/2020,N/A,A+/A1,"580,000",561976.33,0.42,10/09/2020
BSCS,,92277GAM9,Ventas Realty LP,4.00,03/01/2028,02/23/2018,12/01/2027,BBB+/Baa1,"514,000",560679.13,0.42,10/09/2020
BSCS,,896239AC4,Trimble Inc,4.90,06/15/2028,06/15/2018,03/15/2028,BBB-/Baa3,"473,000",556653.2,0.41,10/09/2020
BSCS,,002824BP4,Abbott Laboratories,1.15,01/30/2028,06/24/2020,11/30/2027,A-/A3,"550,000",554612.24,0.41,10/09/2020
BSCS,,845437BR2,Southwestern Electric Power Co,4.10,09/15/2028,09/13/2018,06/15/2028,A-/Baa2,"474,000",552211.23,0.41,10/09/2020
BSCS,,487836BW7,Kellogg Co,4.30,05/15/2028,05/14/2018,02/15/2028,BBB/Baa2,"462,000",547960.65,0.41,10/09/2020
BSCS,,74432QCC7,Prudential Financial Inc,3.88,03/27/2028,03/27/2018,12/27/2027,A/A3,"462,000",542970.86,0.40,10/09/2020
BSCS,,655044AP0,Noble Energy Inc,3.85,01/15/2028,08/15/2017,10/15/2027,AA/Baa3,"471,000",540506.8,0.40,10/09/2020
BSCS,,96145DAH8,WRKCo Inc,4.00,03/15/2028,02/15/2019,12/15/2027,BBB/Baa2,"462,000",530576.21,0.39,10/09/2020
BSCS,,855244AP4,Starbucks Corp,3.50,03/01/2028,02/28/2018,12/01/2027,BBB+/Baa1,"462,000",524202.18,0.39,10/09/2020
BSCS,,756109AU8,Realty Income Corp,3.65,01/15/2028,12/06/2017,10/15/2027,A-/A3,"465,000",524129.76,0.39,10/09/2020
BSCS,,92340LAF6,VEREIT Operating Partnership LP,3.40,01/15/2028,06/29/2020,11/15/2027,BBB-/Baa3,"500,000",522540.35,0.39,10/09/2020
BSCS,,681936BK5,Omega Healthcare Investors Inc,4.75,01/15/2028,04/04/2017,10/15/2027,BBB-/Baa3,"471,000",515980.01,0.38,10/09/2020
BSCS,,189054AW9,Clorox Co/The,3.90,05/15/2028,05/09/2018,02/15/2028,A-/Baa1,"430,000",507812.63,0.38,10/09/2020
BSCS,,67103HAG2,O'Reilly Automotive Inc,4.35,06/01/2028,05/17/2018,03/01/2028,BBB/Baa1,"426,000",505358.82,0.38,10/09/2020
BSCS,,13645RAY0,Canadian Pacific Railway Co,4.00,06/01/2028,05/16/2018,03/01/2028,BBB+/Baa1,"426,000",501017.07,0.37,10/09/2020
BSCS,,57636QAJ3,Mastercard Inc,3.50,02/26/2028,02/26/2018,11/26/2027,A+/A1,"427,000",495802.38,0.37,10/09/2020
BSCS,,281020AM9,Edison International,4.12,03/15/2028,03/13/2018,12/15/2027,BBB-/Baa3,"468,000",488143.88,0.36,10/09/2020
BSCS,,02666TAA5,American Homes 4 Rent LP,4.25,02/15/2028,02/07/2018,11/15/2027,BBB-/Baa3,"430,000",486781.93,0.36,10/09/2020
BSCS,,45687AAP7,Trane Technologies Global Holding Co Ltd,3.75,08/21/2028,02/21/2018,05/21/2028,BBB/Baa2,"420,000",483313.57,0.36,10/09/2020
BSCS,,12572QAJ4,CME Group Inc,3.75,06/15/2028,06/21/2018,03/15/2028,AA-/Aa3,"406,000",478798.79,0.36,10/09/2020
BSCS,,670346AP0,Nucor Corp,3.95,05/01/2028,04/26/2018,02/01/2028,A-/Baa1,"410,000",476903.98,0.35,10/09/2020
BSCS,,665859AT1,Northern Trust Corp,3.65,08/03/2028,08/03/2018,05/03/2028,A+/A2,"405,000",476483.6,0.35,10/09/2020
BSCS,,26442UAG9,Duke Energy Progress LLC,3.70,09/01/2028,08/09/2018,06/01/2028,A/Aa3,"408,000",474877.6,0.35,10/09/2020
BSCS,,534187BH1,Lincoln National Corp,3.80,03/01/2028,02/12/2018,12/01/2027,A-/Baa1,"417,000",473734.93,0.35,10/09/2020
BSCS,,256677AF2,Dollar General Corp,4.12,05/01/2028,04/10/2018,02/01/2028,BBB/Baa2,"404,000",473561.09,0.35,10/09/2020
BSCS,,31428XBP0,FedEx Corp,3.40,02/15/2028,01/31/2018,11/15/2027,BBB/Baa2,"415,000",470671.92,0.35,10/09/2020
BSCS,,892331AD1,Toyota Motor Corp,3.67,07/20/2028,07/20/2018,N/A,A+/A1,"402,000",469403.41,0.35,10/09/2020
BSCS,,718172CE7,Philip Morris International Inc,3.12,03/02/2028,11/02/2017,12/02/2027,A/A2,"415,000",461303.68,0.34,10/09/2020
BSCS,,042735BF6,Arrow Electronics Inc,3.88,01/12/2028,06/12/2017,10/12/2027,BBB-/Baa3,"414,000",460562.03,0.34,10/09/2020
BSCS,,202795JN1,Commonwealth Edison Co,3.70,08/15/2028,08/14/2018,05/15/2028,A/A1,"396,000",460291.23,0.34,10/09/2020
BSCS,,06406GAA9,Bank of New York Mellon Corp/The,3.00,10/30/2028,10/31/2016,07/30/2028,A-/A2,"410,000",456079.54,0.34,10/09/2020
BSCS,,91914JAB8,Valero Energy Partners LP,4.50,03/15/2028,03/29/2018,12/15/2027,BBB/Baa2,"405,000",450921.6,0.34,10/09/2020
BSCS,,718549AF5,Phillips 66 Partners LP,3.75,03/01/2028,10/13/2017,12/01/2027,BBB/Baa3,"429,000",448440.01,0.33,10/09/2020
BSCS,,361841AK5,GLP Capital LP / GLP Financing II Inc,5.75,06/01/2028,05/21/2018,03/03/2028,BBB-/Ba1,"380,000",434303.9,0.32,10/09/2020
BSCS,,497266AC0,Kirby Corp,4.20,03/01/2028,02/12/2018,12/01/2027,BBB-/Baa3,"415,000",432244.33,0.32,10/09/2020
BSCS,,89236TEM3,Toyota Motor Credit Corp,3.05,01/11/2028,01/11/2018,N/A,A+/A1,"379,000",422666.15,0.31,10/09/2020
BSCS,,00774MAE5,AerCap Ireland Capital DAC / AerCap Global Aviation Trust,3.88,01/23/2028,01/23/2018,10/23/2027,BBB/Baa3,"450,000",418389.75,0.31,10/09/2020
BSCS,,741503BC9,Booking Holdings Inc,3.55,03/15/2028,08/15/2017,12/15/2027,A-/A3,"377,000",417206.58,0.31,10/09/2020
BSCS,,98419MAM2,Xylem Inc/NY,1.95,01/30/2028,06/26/2020,11/30/2027,BBB/Baa2,"400,000",417175.68,0.31,10/09/2020
BSCS,,26884ABJ1,ERP Operating LP,3.50,03/01/2028,02/07/2018,12/01/2027,A-/A3,"365,000",412077.44,0.31,10/09/2020
BSCS,,747262AZ6,QVC Inc,4.38,09/01/2028,08/20/2020,06/01/2028,BB+/Ba2,"400,000",404750.0,0.30,10/09/2020
BSCS,,343412AF9,Fluor Corp,4.25,09/15/2028,08/29/2018,06/15/2028,BBB-/Ba1,"465,000",403796.7,0.30,10/09/2020
BSCS,,466313AH6,Jabil Inc,3.95,01/12/2028,01/17/2018,10/12/2027,BBB-/Baa3,"365,000",399251.48,0.30,10/09/2020
BSCS,,247361ZN1,Delta Air Lines Inc,4.38,04/19/2028,04/19/2018,01/19/2028,B+/Baa3,"414,000",372817.81,0.28,10/09/2020
BSCS,,703481AB7,Patterson-UTI Energy Inc,3.95,02/01/2028,09/07/2018,11/01/2027,BB+/Baa2,"315,000",243535.39,0.18,10/09/2020
BSCS,AGPXX ,825252885,STIT - Government & Agency Portfolio,,,06/27/2016,N/A,NR/NR,"241,793",241792.57,0.18,10/09/2020
BSCS,,126650BP4,CVS Pass-Through Trust,6.04,12/10/2028,12/01/2006,N/A,BBB/Baa2,"161,815",183455.01,0.14,10/09/2020
