Fund Ticker, Holding Ticker,Security Identifier, Name, CouponRate, MaturityDate, Effective Date, Next_Call_Date, rating, Shares/Par Value, MarketValue, PercentageOfFund, PositionDate 
BSJO,,39479TAA4,Genesys Telecommunications Laboratories Inc/Greeneden Lux 3,10.00,11/30/2024,12/01/2016,11/09/2020,CCC+/Caa2,"1,073,000",1137782.38,0.64,10/09/2020
BSJO,,90290MAB7,US Foods Inc,5.88,06/15/2024,06/27/2016,11/09/2020,B+/Caa1,"1,114,000",1128621.25,0.63,10/09/2020
BSJO,,44986UAD1,INEOS Group Holdings SA,5.62,08/01/2024,08/09/2016,11/09/2020,B+/B2,"1,100,000",1111126.5,0.62,10/09/2020
BSJO,,896818AS0,Triumph Group Inc,8.88,06/01/2024,08/17/2020,02/01/2023,B-/B2,"1,000,000",1080625.0,0.61,10/09/2020
BSJO,,235825AE6,Dana Inc,5.50,12/15/2024,12/09/2014,11/09/2020,BB-/B2,"1,044,000",1070100.0,0.60,10/09/2020
BSJO,,380355AD9,goeasy Ltd,5.38,12/01/2024,11/27/2019,12/01/2021,BB-/Ba3,"1,038,000",1066005.24,0.60,10/09/2020
BSJO,,63938CAB4,Navient Corp,5.88,10/25/2024,11/06/2014,N/A,B+/Ba3,"1,044,000",1062061.2,0.60,10/09/2020
BSJO,,65342QAC6,NextEra Energy Operating Partners LP,4.25,09/15/2024,09/25/2017,07/15/2024,BB/Ba1,"1,008,000",1057140.0,0.59,10/09/2020
BSJO,,030981AH7,AmeriGas Partners LP / AmeriGas Finance Corp,5.62,05/20/2024,06/27/2016,03/20/2024,NA/Ba3,"979,000",1052425.0,0.59,10/09/2020
BSJO,,67091GAC7,OCI NV,5.25,11/01/2024,10/18/2019,11/01/2021,BB/Ba3,"1,000,000",1043750.0,0.59,10/09/2020
BSJO,,92660FAG9,Videotron Ltd,5.38,06/15/2024,04/09/2014,03/15/2024,BB+/Ba1,"955,000",1041537.33,0.58,10/09/2020
BSJO,,097751BR1,Bombardier Inc,7.50,12/01/2024,11/27/2017,12/01/2020,CCC/Caa3,"1,323,000",1035254.12,0.58,10/09/2020
BSJO,,947075AR8,Weatherford International Ltd,8.75,09/01/2024,08/28/2020,08/28/2021,B-/Ba3,"1,000,000",1024900.0,0.58,10/09/2020
BSJO,,019736AF4,Allison Transmission Inc,5.88,06/01/2029,03/29/2019,06/01/2024,NA/Ba3,"920,000",1022455.8,0.57,10/09/2020
BSJO,,538034AK5,Live Nation Entertainment Inc,4.88,11/01/2024,10/31/2016,10/15/2020,B/B3,"1,013,000",1011353.88,0.57,10/09/2020
BSJO,,364725BC4,TEGNA Inc,5.50,09/15/2024,09/08/2014,11/09/2020,BB-/Ba3,"987,000",1007050.91,0.57,10/09/2020
BSJO,,345397YG2,Ford Motor Credit Co LLC,3.81,01/09/2024,01/09/2017,11/09/2023,BB+/Ba2,"1,000,000",1002915.0,0.56,10/09/2020
BSJO,,345397WW9,Ford Motor Credit Co LLC,3.66,09/08/2024,09/08/2014,N/A,BB+/Ba2,"1,000,000",1001000.0,0.56,10/09/2020
BSJO,,12508EAJ0,CDK Global Inc,5.25,05/15/2029,05/15/2019,05/15/2024,BB+/Ba1,"920,000",996415.2,0.56,10/09/2020
BSJO,,74112BAK1,Prestige Brands Inc,6.38,03/01/2024,02/19/2016,11/09/2020,B+/B3,"955,000",991695.88,0.56,10/09/2020
BSJO,,57665RAJ5,Match Group Holdings II LLC,5.62,02/15/2029,02/15/2019,02/15/2024,BB/Ba3,"877,000",960227.3,0.54,10/09/2020
BSJO,,12513GBA6,CDW LLC / CDW Finance Corp,5.50,12/01/2024,12/01/2014,06/01/2024,BB-/Ba2,"859,000",954563.75,0.54,10/09/2020
BSJO,,97789LAC0,Wolverine Escrow LLC,8.50,11/15/2024,11/27/2019,11/15/2021,CCC+/Caa3,"1,156,000",921187.5,0.52,10/09/2020
BSJO,,89469AAC8,TreeHouse Foods Inc,6.00,02/15/2024,01/29/2016,11/09/2020,BB-/B2,"893,000",919964.14,0.52,10/09/2020
BSJO,,210383AA3,Constellium SE,5.75,05/15/2024,05/07/2014,11/09/2020,B/B2,"900,000",916780.5,0.51,10/09/2020
BSJO,,864486AH8,Suburban Propane Partners LP/Suburban Energy Finance Corp,5.50,06/01/2024,05/27/2014,11/09/2020,BB-/B1,"895,000",913638.38,0.51,10/09/2020
BSJO,,171871AP1,Cincinnati Bell Inc,7.00,07/15/2024,09/22/2016,11/09/2020,CCC+/B3,"874,000",907312.51,0.51,10/09/2020
BSJO,,674599DB8,Occidental Petroleum Corp,6.95,07/01/2024,09/18/2019,N/A,BB+/Ba2,"895,000",897237.5,0.50,10/09/2020
BSJO,,552704AC2,MEG Energy Corp,7.00,03/31/2024,10/01/2013,11/09/2020,B-/B3,"937,000",890150.0,0.50,10/09/2020
BSJO,,858577AR0,Stena AB,7.00,02/01/2024,01/23/2014,N/A,B+/Caa1,"900,000",888880.5,0.50,10/09/2020
BSJO,,30575FAA6,Fairstone Financial Inc,7.88,07/15/2024,07/02/2019,07/15/2021,B/B1,"846,000",878164.92,0.49,10/09/2020
BSJO,,418751AA1,HAT Holdings I LLC / HAT Holdings II LLC,5.25,07/15/2024,07/02/2019,07/15/2021,BB+/NR,"820,000",865100.0,0.49,10/09/2020
BSJO,,82873LAA3,Simmons Foods Inc,5.75,11/01/2024,10/24/2017,11/09/2020,B-/B3,"823,000",841377.59,0.47,10/09/2020
BSJO,,18911YAA3,Maxim Crane Works Holdings Capital LLC,10.12,08/01/2024,07/29/2016,11/09/2020,B-/Caa1,"826,000",840541.73,0.47,10/09/2020
BSJO,,03690AAC0,Antero Midstream Partners LP / Antero Midstream Finance Corp,5.38,09/15/2024,07/27/2017,10/26/2020,B-/B3,"931,000",830917.5,0.47,10/09/2020
BSJO,,829259AR1,Sinclair Television Group Inc,5.62,08/01/2024,07/23/2014,10/26/2020,B/B1,"821,000",829969.43,0.47,10/09/2020
BSJO,,12505FAD3,Outfront Media Capital LLC / Outfront Media Capital Corp,5.62,02/15/2024,02/03/2015,11/09/2020,B+/B2,"805,000",826811.48,0.46,10/09/2020
BSJO,,23422RAA0,Diamond Resorts International Inc,10.75,09/01/2024,08/31/2016,11/09/2020,CCC-/Caa3,"903,000",825879.29,0.46,10/09/2020
BSJO,,29390WAA4,Enterprise Development Authority/The,12.00,07/15/2024,07/26/2018,07/15/2021,CCC+/Caa1,"736,000",819642.72,0.46,10/09/2020
BSJO,,389375AK2,Gray Television Inc,5.12,10/15/2024,09/14/2016,10/19/2020,B+/B3,"794,000",816331.25,0.46,10/09/2020
BSJO,,626717AH5,Murphy Oil Corp,6.88,08/15/2024,08/17/2016,11/09/2020,BB/Ba3,"879,000",814723.13,0.46,10/09/2020
BSJO,,36120RAA7,FXI Holdings Inc,7.88,11/01/2024,11/02/2017,11/09/2020,CCC+/B3,"846,000",812160.0,0.46,10/09/2020
BSJO,,00790XAA9,Advanced Disposal Services Inc,5.62,11/15/2024,11/10/2016,11/09/2020,B/B3,"785,000",810430.08,0.46,10/09/2020
BSJO,,53627NAA9,Lions Gate Capital Holdings LLC,5.88,11/01/2024,03/28/2018,11/09/2020,CCC+/B2,"815,000",808801.93,0.45,10/09/2020
BSJO,,225310AN1,Credit Acceptance Corp,5.12,12/31/2024,12/18/2019,12/31/2021,BB/Ba3,"800,000",803920.0,0.45,10/09/2020
BSJO,,26885BAA8,EQM Midstream Partners LP,4.00,08/01/2024,08/01/2014,05/01/2024,BB-/Ba3,"800,000",802240.0,0.45,10/09/2020
BSJO,,962178AN9,TRI Pointe Group Inc / TRI Pointe Homes Inc,5.88,06/15/2024,06/17/2015,N/A,BB-/Ba3,"725,000",797228.13,0.45,10/09/2020
BSJO,,81211KAW0,Sealed Air Corp,5.12,12/01/2024,11/24/2014,09/01/2024,BB+/Ba3,"716,000",782677.5,0.44,10/09/2020
BSJO,,55616XAL1,Macy's Retail Holdings LLC,3.62,06/01/2024,05/23/2014,03/01/2024,B/B1,"995,000",781075.0,0.44,10/09/2020
BSJO,,05453GAA3,Axalta Coating Systems LLC,4.88,08/15/2024,08/16/2016,10/20/2020,BB-/B1,"750,000",767891.25,0.43,10/09/2020
BSJO,,88033GDC1,Tenet Healthcare Corp,4.62,09/01/2024,08/26/2019,09/01/2021,NR/B1,"746,000",767857.8,0.43,10/09/2020
BSJO,,675232AA0,Oceaneering International Inc,4.65,11/15/2024,11/21/2014,08/15/2024,B+/B1,"953,000",764782.5,0.43,10/09/2020
BSJO,,12508EAD3,CDK Global Inc,5.00,10/15/2024,06/18/2015,07/15/2024,BB+/Ba1,"690,000",762870.9,0.43,10/09/2020
BSJO,,64110LAG1,Netflix Inc,5.75,03/01/2024,02/19/2014,N/A,BB/Ba3,"672,000",748860.0,0.42,10/09/2020
BSJO,,59001KAD2,Meritor Inc,6.25,02/15/2024,02/13/2014,11/09/2020,BB-/B1,"715,000",730118.68,0.41,10/09/2020
BSJO,,29336UAB3,EnLink Midstream Partners LP,4.40,04/01/2024,03/19/2014,01/01/2024,BB+/Ba2,"800,000",730000.0,0.41,10/09/2020
BSJO,,150191AJ3,Cedar Fair LP / Canada's Wonderland Co / Magnum Management C,5.38,06/01/2024,05/21/2015,11/09/2020,CCC/B3,"742,000",721134.96,0.40,10/09/2020
BSJO,,21925AAE5,Cornerstone Chemical Co,6.75,08/15/2024,08/09/2017,11/09/2020,B-/B3,"743,000",712273.24,0.40,10/09/2020
BSJO,,29273DAA8,Endo Dac / Endo Finance LLC / Endo Finco Inc,5.88,10/15/2024,04/27/2017,11/09/2020,B+/B2,"700,000",706562.5,0.40,10/09/2020
BSJO,,724479AJ9,Pitney Bowes Inc,4.62,03/15/2024,03/13/2014,12/15/2023,BB/B1,"729,000",704851.88,0.40,10/09/2020
BSJO,,150190AE6,Cedar Fair LP,5.25,07/15/2029,07/08/2020,07/15/2024,CCC/B3,"746,000",704514.94,0.40,10/09/2020
BSJO,,608328BF6,Mohegan Gaming & Entertainment,7.88,10/15/2024,10/14/2016,10/26/2020,CCC/Ca,"744,000",701220.0,0.39,10/09/2020
BSJO,,431318AN4,Hilcorp Energy I LP / Hilcorp Finance Co,5.00,12/01/2024,07/09/2014,11/09/2020,BB-/Ba3,"755,000",701126.98,0.39,10/09/2020
BSJO,,466112AP4,JBS USA LUX SA / JBS USA Finance Inc,5.88,07/15/2024,06/25/2014,10/14/2020,BB/Ba2,"674,000",687196.92,0.39,10/09/2020
BSJO,,185899AB7,Cleveland-Cliffs Inc,4.88,01/15/2024,12/19/2017,01/15/2021,B/Ba3,"677,000",680808.13,0.38,10/09/2020
BSJO,,00404AAM1,Acadia Healthcare Co Inc,6.50,03/01/2024,06/30/2016,11/09/2020,B-/B3,"653,000",673337.69,0.38,10/09/2020
BSJO,,877249AD4,Taylor Morrison Communities Inc / Taylor Morrison Holdings I,5.62,03/01/2024,03/05/2014,12/01/2023,BB/Ba3,"608,000",649040.0,0.36,10/09/2020
BSJO,,563568AB0,Welbilt Inc,9.50,02/15/2024,09/26/2016,11/09/2020,CCC/Caa3,"632,000",648195.0,0.36,10/09/2020
BSJO,,15119CAA7,Celtic Resources Holdings DAC,4.12,10/09/2024,10/09/2019,N/A,NA/Ba2,"600,000",635106.0,0.36,10/09/2020
BSJO,,469815AH7,Jacobs Entertainment Inc,7.88,02/01/2024,02/07/2017,11/09/2020,B-/B3,"645,000",631226.03,0.35,10/09/2020
BSJO,,00081TAJ7,ACCO Brands Corp,5.25,12/15/2024,12/22/2016,11/09/2020,BB-/B1,"610,000",630523.45,0.35,10/09/2020
BSJO,,055604AA0,BMC East LLC,5.50,10/01/2024,09/15/2016,10/26/2020,BB/B1,"608,000",625860.0,0.35,10/09/2020
BSJO,,81725WAH6,Sensata Technologies BV,5.62,11/01/2024,10/14/2014,N/A,BB+/Ba3,"567,000",625471.88,0.35,10/09/2020
BSJO,,33938DAA7,Flexential Intermediate Corp,11.25,08/01/2024,02/05/2020,02/01/2022,CCC+/B3,"600,000",614625.0,0.35,10/09/2020
BSJO,,26854XAB5,EIG Investors Corp,10.88,02/01/2024,02/02/2017,11/09/2020,CCC+/Caa1,"585,000",608765.63,0.34,10/09/2020
BSJO,,95081QAM6,WESCO Distribution Inc,5.38,06/15/2024,01/31/2017,11/09/2020,BB-/B2,"585,000",601087.5,0.34,10/09/2020
BSJO,,71376LAB6,Performance Food Group Inc,5.50,06/01/2024,05/17/2016,10/20/2020,B/B2,"586,000",594057.5,0.33,10/09/2020
BSJO,,053773BB2,Avis Budget Car Rental LLC / Avis Budget Finance Inc,6.38,04/01/2024,03/29/2016,11/09/2020,B-/B3,"576,000",570240.0,0.32,10/09/2020
BSJO,,69327RAG6,PDC Energy Inc,6.12,09/15/2024,09/08/2017,11/09/2020,BB/Ba3,"573,000",569097.87,0.32,10/09/2020
BSJO,,124847AC8,Entercom Media Corp,7.25,11/01/2024,10/17/2016,11/09/2020,CCC+/Caa1,"645,000",561553.13145,0.32,10/09/2020
BSJO,,35640YAA5,Freedom Mortgage Corp,8.12,11/15/2024,11/07/2017,11/15/2020,B-/B2,"551,000",559609.38,0.31,10/09/2020
BSJO,,253651AC7,Diebold Nixdorf Inc,8.50,04/15/2024,11/17/2016,11/09/2020,CCC/Caa2,"577,000",556444.38,0.31,10/09/2020
BSJO,,131477AU5,Calumet Specialty Products Partners LP / Calumet Finance Cor,9.25,07/15/2024,08/05/2020,07/15/2021,B+/B1,"500,000",547500.0,0.31,10/09/2020
BSJO,,216762AG9,Cooper-Standard Automotive Inc,13.00,06/01/2024,05/29/2020,06/01/2022,B-/B1,"500,000",535937.5,0.30,10/09/2020
BSJO,,93627CAA9,Warrior Met Coal Inc,8.00,11/01/2024,11/02/2017,11/09/2020,BB/B2,"528,000",533691.84,0.30,10/09/2020
BSJO,,43283QAB6,Hilton Grand Vacations Borrower LLC / Hilton Grand Vacations,6.12,12/01/2024,01/12/2018,12/01/2021,BB-/Ba3,"504,000",520957.08,0.29,10/09/2020
BSJO,,89990BAA8,Tupy Overseas SA,6.62,07/17/2024,07/17/2014,11/09/2020,BB/NR,"503,000",511125.97,0.29,10/09/2020
BSJO,,794093AG9,Salem Media Group Inc,6.75,06/01/2024,05/19/2017,11/09/2020,CCC/Caa1,"570,000",501600.0,0.28,10/09/2020
BSJO,,85858EAA1,Stena International SA,5.75,03/01/2024,02/21/2014,N/A,BB-/B1,"500,000",493177.5,0.28,10/09/2020
BSJO,,15137NAA1,Cengage Learning Inc,9.50,06/15/2024,06/07/2016,11/09/2020,CCC-/Caa3,"683,000",480589.54,0.27,10/09/2020
BSJO,,29357KAD5,Enova International Inc,8.50,09/01/2024,09/01/2017,11/09/2020,B-/B2,"514,000",479893.53,0.27,10/09/2020
BSJO,,47215YAA5,BY Crown Parent LLC,7.38,10/15/2024,10/06/2016,11/09/2020,CCC/Caa1,"467,000",478042.22,0.27,10/09/2020
BSJO,,25787GAC4,Donnelley Financial Solutions Inc,8.25,10/15/2024,04/20/2017,10/15/2021,B/B2,"450,000",474059.25,0.27,10/09/2020
BSJO,,00175PAA1,AMN Healthcare Inc,5.12,10/01/2024,10/03/2016,11/04/2020,BB-/Ba3,"445,000",458637.03,0.26,10/09/2020
BSJO,,37185LAF9,Genesis Energy LP / Genesis Energy Finance Corp,5.62,06/15/2024,05/15/2014,11/09/2020,B+/B1,"493,000",435720.8,0.24,10/09/2020
BSJO,,383909AF5,WR Grace & Co-Conn,5.62,10/01/2024,09/16/2014,N/A,BB-/Ba3,"394,000",421046.13,0.24,10/09/2020
BSJO,,90333LAP7,US Concrete Inc,6.38,06/01/2024,08/22/2016,11/09/2020,BB-/B3,"398,000",412178.75,0.23,10/09/2020
BSJO,,68555PAA8,ORBCOMM Inc,8.00,04/01/2024,04/10/2017,11/09/2020,B/B2,"415,000",408646.35,0.23,10/09/2020
BSJO,,588056AU5,Mercer International Inc,6.50,02/01/2024,09/20/2017,11/09/2020,B+/Ba3,"404,000",405262.5,0.23,10/09/2020
BSJO,,546347AK1,Louisiana-Pacific Corp,4.88,09/15/2024,12/13/2016,11/09/2020,BB+/Ba2,"386,000",400204.8,0.22,10/09/2020
BSJO,,192108BB3,Coeur Mining Inc,5.88,06/01/2024,09/06/2017,11/09/2020,B/Caa1,"390,000",393371.55,0.22,10/09/2020
BSJO,,88037EAJ0,Tenneco Inc,5.38,12/15/2024,12/05/2014,11/09/2020,B-/Caa1,"463,000",372087.64,0.21,10/09/2020
BSJO,,910047AH2,United Airlines Holdings Inc,5.00,02/01/2024,01/26/2017,N/A,B/Ba3,"379,000",339963.0,0.19,10/09/2020
BSJO,,38869PAM6,Graphic Packaging International LLC,4.12,08/15/2024,08/11/2016,05/15/2024,BB+/Ba2,"307,000",325004.02,0.18,10/09/2020
BSJO,,70959WAF0,Penske Automotive Group Inc,5.38,12/01/2024,11/21/2014,11/09/2020,B+/Ba3,"312,000",320157.24,0.18,10/09/2020
BSJO,,091935AE6,Blackboard Inc,10.38,11/15/2024,11/06/2019,11/15/2020,CCC/Caa2,"314,000",315766.25,0.18,10/09/2020
BSJO,,98310WAP3,Wyndham Destinations Inc,5.65,04/01/2024,03/21/2017,02/01/2024,BB-/Ba3,"306,000",312470.37,0.18,10/09/2020
BSJO,,84762LAS4,Spectrum Brands Inc,6.12,12/15/2024,02/08/2016,11/09/2020,B/B2,"297,000",306652.5,0.17,10/09/2020
BSJO,,690732AE2,Owens & Minor Inc,4.38,12/15/2024,09/16/2014,09/15/2024,B+/B2,"300,000",303187.5,0.17,10/09/2020
BSJO,,00033AAA6,AAG FH LP / AAG FH Finco Inc,9.75,07/15/2024,07/17/2019,04/15/2024,B-/B3,"315,000",297675.0,0.17,10/09/2020
BSJO,,36162JAA4,GEO Group Inc/The,5.88,10/15/2024,09/25/2014,11/09/2020,B+/B1,"381,000",293131.88,0.16,10/09/2020
BSJO,,20451NAE1,Compass Minerals International Inc,4.88,07/15/2024,06/23/2014,05/15/2024,B+/B1,"251,000",256934.9,0.14,10/09/2020
BSJO,,36760BAE9,Gateway Casinos & Entertainment Ltd,8.25,03/01/2024,02/22/2017,11/09/2020,CCC-/Caa3,"267,000",227923.22,0.13,10/09/2020
BSJO,,48128TAA0,JPW Industries Holding Corp,9.00,10/01/2024,09/22/2017,11/09/2020,B/Caa1,"239,000",226128.66,0.13,10/09/2020
BSJO,,07317QAG0,Baytex Energy Corp,5.62,06/01/2024,06/06/2014,11/09/2020,B+/B3,"363,000",204603.14,0.11,10/09/2020
BSJO,-CASH-,CASHUSD00,Cash/Receivables/Payables,.00,,,N/A,NR/NR,"-2,780",-2780.42,-0.00,10/09/2020
