Fund Ticker, Holding Ticker,Security Identifier, Name, CouponRate, MaturityDate, Effective Date, Next_Call_Date, rating, Shares/Par Value, MarketValue, PercentageOfFund, PositionDate 
BSMN,,650035C22,New York State Urban Development Corp,5.00,03/15/2026,09/26/2013,03/15/2023,AA+/Aa2,"200,000",222040.0,1.26,10/09/2020
BSMN,,650035G51,New York State Urban Development Corp,5.00,03/15/2031,12/19/2013,03/15/2023,AA+/Aa2,"200,000",221528.0,1.26,10/09/2020
BSMN,,64971QX40,New York City Transitional Finance Authority Future Tax Secu,5.00,02/01/2026,04/18/2013,02/01/2023,AAA/Aa1,"200,000",221338.0,1.25,10/09/2020
BSMN,,3411505S5,State of Florida,5.00,07/01/2023,04/04/2019,N/A,AAA/Aaa,"195,000",220287.6,1.25,10/09/2020
BSMN,,59259NR21,Metropolitan Transportation Authority,5.00,11/15/2023,10/25/2012,11/15/2022,AA/NR,"200,000",215984.0,1.22,10/09/2020
BSMN,,64971QTM5,New York City Transitional Finance Authority Future Tax Secu,5.00,02/01/2023,04/19/2012,02/01/2022,AAA/Aa1,"200,000",212390.0,1.20,10/09/2020
BSMN,,544647BE9,Los Angeles Unified School District/CA,5.00,07/01/2023,04/30/2020,N/A,NR/Aa3,"185,000",209099.95,1.19,10/09/2020
BSMN,,442331T79,City of Houston TX,5.00,03/01/2023,12/13/2017,N/A,NR/Aa3,"185,000",205768.1,1.17,10/09/2020
BSMN,-CASH-,CASHUSD00,Cash/Receivables/Payables,.00,,,N/A,NR/NR,"205,067",205067.16,1.16,10/09/2020
BSMN,,649717TF2,New York City Trust for Cultural Resources,4.00,02/01/2023,08/02/2016,N/A,AA/Aa2,"190,000",204970.1,1.16,10/09/2020
BSMN,,91412GYG4,University of California,5.00,05/15/2023,03/25/2015,N/A,AA-/Aa3,"175,000",196743.75,1.12,10/09/2020
BSMN,,92817SYH5,Virginia Public School Authority,5.00,08/01/2023,03/08/2012,08/01/2022,AA+/Aa1,"160,000",173854.4,0.99,10/09/2020
BSMN,,45470YFC0,Indiana Finance Authority,5.00,12/01/2023,07/02/2019,N/A,AA/Aa2,"150,000",170787.0,0.97,10/09/2020
BSMN,,13063CKQ2,State of California,4.00,05/01/2023,05/01/2014,N/A,AA-/Aa2,"155,000",169870.7,0.96,10/09/2020
BSMN,,64577FCD5,New Jersey Economic Development Authority,5.00,06/15/2046,09/12/2013,06/15/2023,A+/Aa3,"150,000",168943.5,0.96,10/09/2020
BSMN,,574204F57,State of Maryland Department of Transportation,5.00,05/01/2023,05/11/2017,N/A,AAA/Aa1,"150,000",168361.5,0.95,10/09/2020
BSMN,,646136EK3,New Jersey Transportation Trust Fund Authority,5.50,12/15/2023,06/01/2006,N/A,BBB+/Baa1,"150,000",168249.0,0.95,10/09/2020
BSMN,,92818HBF7,Virginia Public School Authority,5.00,08/01/2023,02/17/2015,N/A,AA+/Aa1,"140,000",158870.6,0.90,10/09/2020
BSMN,,452227GZ8,State of Illinois,5.00,06/15/2025,06/20/2013,06/15/2023,BBB/NR,"145,000",156159.2,0.89,10/09/2020
BSMN,,2354166J8,City of Dallas TX Waterworks & Sewer System Revenue,5.00,10/01/2023,03/25/2015,N/A,AAA/Aa2,"125,000",142631.25,0.81,10/09/2020
BSMN,,70914PTY8,Commonwealth of Pennsylvania,5.00,04/01/2028,04/11/2013,04/01/2023,A+/Aa3,"125,000",139740.0,0.79,10/09/2020
BSMN,,794665FK0,Sales Tax Asset Receivable Corp,4.00,10/15/2023,10/15/2014,N/A,AA+/Aa2,"125,000",139635.0,0.79,10/09/2020
BSMN,,93974CL24,State of Washington,5.00,07/01/2023,02/21/2012,07/01/2022,AA+/Aaa,"125,000",135303.75,0.77,10/09/2020
BSMN,,56682HBN8,Maricopa County Industrial Development Authority,5.00,01/01/2023,11/17/2016,N/A,AA-/NR,"120,000",131562.0,0.75,10/09/2020
BSMN,,91802RAF6,Utility Debt Securitization Authority,5.00,12/15/2027,12/18/2013,12/15/2023,AAA/Aaa,"105,000",120295.35,0.68,10/09/2020
BSMN,,64971XEZ7,New York City Transitional Finance Authority Future Tax Secu,5.00,08/01/2023,08/10/2018,N/A,AAA/Aa1,"105,000",118584.9,0.67,10/09/2020
BSMN,,64972GUK8,New York City Water & Sewer System,5.00,06/15/2025,07/17/2019,12/15/2023,AA+/Aa1,"100,000",114944.0,0.65,10/09/2020
BSMN,,13063CJU5,State of California,5.00,12/01/2025,03/27/2014,12/01/2023,AA-/Aa2,"100,000",114430.0,0.65,10/09/2020
BSMN,,254845JR2,District of Columbia Water & Sewer Authority,5.00,10/01/2048,08/01/2013,10/01/2023,AA+/Aa2,"100,000",114113.0,0.65,10/09/2020
BSMN,,250375HV7,Desert Community College District,5.00,08/01/2043,06/27/2018,08/01/2023,AA/Aa2,"100,000",113473.0,0.64,10/09/2020
BSMN,,13063CVK3,State of California,5.00,08/01/2023,09/09/2015,N/A,AA-/Aa2,"100,000",113298.0,0.64,10/09/2020
BSMN,,544646P48,Los Angeles Unified School District/CA,5.00,07/01/2023,06/26/2014,N/A,A+/Aa3,"100,000",113027.0,0.64,10/09/2020
BSMN,,13063CEX4,State of California,5.00,09/01/2031,09/10/2013,09/01/2023,AA-/Aa2,"100,000",112760.0,0.64,10/09/2020
BSMN,,658256Z21,State of North Carolina,5.00,06/01/2023,03/09/2016,N/A,AAA/Aaa,"100,000",112719.0,0.64,10/09/2020
BSMN,,798153LT7,San Jose Financing Authority,5.00,06/01/2033,05/28/2013,06/01/2023,AA/Aa2,"100,000",112559.0,0.64,10/09/2020
BSMN,,797412CJ0,San Diego County Water Authority,5.00,05/01/2023,09/22/2015,N/A,AAA/Aa2,"100,000",112351.0,0.64,10/09/2020
BSMN,,20772JRD6,State of Connecticut,5.00,10/15/2027,10/24/2013,10/15/2023,A/A1,"100,000",112191.0,0.64,10/09/2020
BSMN,,56756TAD6,Maricopa County Special Health Care District,5.00,07/01/2023,10/30/2018,N/A,NR/Aa3,"100,000",112185.0,0.64,10/09/2020
BSMN,,594615BC9,Michigan State Building Authority,5.00,04/15/2023,08/31/2015,N/A,AA-/Aa2,"100,000",112032.0,0.64,10/09/2020
BSMN,,57582RSU1,Commonwealth of Massachusetts,5.00,05/01/2032,05/02/2018,05/01/2023,AA/Aa1,"100,000",111644.0,0.63,10/09/2020
BSMN,,13068LEJ0,California State Public Works Board,5.00,03/01/2038,03/28/2013,03/01/2023,AA+/Aaa,"100,000",111368.0,0.63,10/09/2020
BSMN,,70914PWW8,Commonwealth of Pennsylvania,5.00,03/15/2023,02/12/2015,N/A,A+/Aa3,"100,000",111354.0,0.63,10/09/2020
BSMN,,59333MH65,School Board of Miami-Dade County/The,5.00,05/01/2032,05/01/2013,05/01/2023,A+/Aa3,"100,000",111076.0,0.63,10/09/2020
BSMN,,13063DFX1,State of California,5.00,10/01/2029,03/15/2018,04/01/2023,AA-/Aa2,"100,000",111062.0,0.63,10/09/2020
BSMN,,13063BT36,State of California,5.00,02/01/2032,03/27/2013,02/01/2023,AA-/Aa2,"100,000",110207.0,0.62,10/09/2020
BSMN,,783186TL3,Rutgers The State University of New Jersey,4.00,05/01/2023,03/29/2018,N/A,A+/Aa3,"100,000",108872.0,0.62,10/09/2020
BSMN,,576000MH3,Massachusetts School Building Authority,5.00,08/15/2023,08/16/2012,08/15/2022,AA+/Aa2,"100,000",108845.0,0.62,10/09/2020
BSMN,,64966JL20,City of New York NY,5.00,08/01/2023,06/07/2012,08/01/2022,AA/Aa2,"100,000",108206.0,0.61,10/09/2020
BSMN,,645918U92,New Jersey Economic Development Authority,5.00,03/01/2023,01/31/2013,N/A,BBB+/Baa1,"100,000",108092.0,0.61,10/09/2020
BSMN,,64990HML1,New York State Dormitory Authority,5.00,05/15/2023,02/23/2012,05/15/2022,AA/NR,"100,000",106904.0,0.61,10/09/2020
BSMN,,64990EP35,New York State Dormitory Authority,5.00,02/15/2023,10/18/2012,02/15/2022,AA+/Aa2,"100,000",106394.0,0.60,10/09/2020
BSMN,,032556DA7,Anaheim Housing & Public Improvements Authority,5.00,10/01/2027,12/21/2017,04/01/2023,NR/Aa3,"95,000",105682.75,0.60,10/09/2020
BSMN,,452152P70,State of Illinois,5.00,11/01/2023,11/08/2017,N/A,BBB-/Baa3,"100,000",105363.0,0.60,10/09/2020
BSMN,,59261AFJ1,Metropolitan Transportation Authority,5.00,11/15/2023,06/30/2016,N/A,BBB+/A3,"100,000",104235.0,0.59,10/09/2020
BSMN,,452152SX0,State of Illinois,5.25,07/01/2029,07/10/2013,07/01/2023,BBB-/Baa3,"100,000",104027.0,0.59,10/09/2020
BSMN,,92778FEM1,Virginia College Building Authority,5.00,09/01/2023,03/29/2012,09/01/2022,AA+/Aa1,"95,000",103567.1,0.59,10/09/2020
BSMN,,658289D59,North Carolina State University at Raleigh,5.00,10/01/2029,03/06/2013,10/01/2023,AA/Aa1,"90,000",102558.6,0.58,10/09/2020
BSMN,,798781YD6,San Marcos Consolidated Independent School District,5.00,08/01/2038,06/15/2013,08/01/2023,NR/Aaa,"90,000",101881.8,0.58,10/09/2020
BSMN,,546282US1,Louisiana Local Government Environmental Facilities & Commun,5.00,02/01/2043,05/09/2013,02/01/2023,A+/A1,"90,000",99896.4,0.57,10/09/2020
BSMN,,13063CNJ5,State of California,5.00,10/01/2023,10/07/2014,N/A,AA-/Aa2,"80,000",91258.4,0.52,10/09/2020
BSMN,,25476FMH8,District of Columbia,5.00,06/01/2027,12/18/2013,06/01/2023,AA+/Aaa,"80,000",89724.8,0.51,10/09/2020
BSMN,,429343BF2,Hidalgo County Regional Mobility Authority,5.00,12/01/2043,12/01/2013,12/01/2023,AA-/NR,"75,000",85924.5,0.49,10/09/2020
BSMN,,882724GB7,State of Texas,5.00,08/01/2023,08/02/2018,N/A,AAA/Aaa,"75,000",85018.5,0.48,10/09/2020
BSMN,,64966MPA1,City of New York NY,4.00,08/01/2023,08/10/2017,N/A,AA/Aa2,"70,000",76841.8,0.44,10/09/2020
BSMN,,010831BZ7,Alameda County Joint Powers Authority,5.25,12/01/2025,10/01/2013,12/01/2023,AA+/Aa1,"65,000",75343.45,0.43,10/09/2020
BSMN,,6461355T6,New Jersey Transportation Trust Fund Authority,5.25,12/15/2023,01/19/2005,N/A,BBB+/Baa1,"55,000",61267.8,0.35,10/09/2020
BSMN,,581850QB3,McLean & Woodford Counties Community Unit School District No,4.00,12/01/2023,03/21/2017,N/A,NR/Aa2,"55,000",60754.1,0.34,10/09/2020
BSMN,,546589SR4,Louisville and Jefferson County Metropolitan Sewer District,4.00,05/15/2035,05/23/2013,05/15/2023,AA/Aa3,"55,000",58657.5,0.33,10/09/2020
BSMN,,167560SS1,Metropolitan Water Reclamation District of Greater Chicago,5.00,12/01/2023,07/07/2016,N/A,AA+/NR,"50,000",56845.5,0.32,10/09/2020
BSMN,,95649ACH5,West Virginia Commissioner of Highways,5.00,09/01/2023,10/26/2017,N/A,AA/A2,"50,000",56750.0,0.32,10/09/2020
BSMN,,663903EC2,Northeast Ohio Regional Sewer District,5.00,11/15/2038,04/18/2013,05/15/2023,AA+/Aa1,"50,000",56118.5,0.32,10/09/2020
BSMN,,70914PTV4,Commonwealth of Pennsylvania,5.00,04/01/2025,04/11/2013,04/01/2023,A+/Aa3,"50,000",55896.0,0.32,10/09/2020
BSMN,,73358WWK6,Port Authority of New York & New Jersey,5.00,05/01/2023,04/23/2015,N/A,A+/Aa3,"50,000",55808.0,0.32,10/09/2020
BSMN,,181059UL8,Clark County School District,5.00,06/15/2023,06/16/2016,N/A,A+/A1,"50,000",55655.5,0.32,10/09/2020
BSMN,,472628RN8,County of Jefferson AL,5.00,04/01/2023,05/31/2018,N/A,AA-/A3,"50,000",55557.0,0.31,10/09/2020
BSMN,,13034AJA9,California Infrastructure & Economic Development Bank,5.00,11/01/2041,10/22/2015,11/01/2023,NR/Aa2,"50,000",55436.0,0.31,10/09/2020
BSMN,,546415D98,State of Louisiana,5.00,08/01/2023,03/08/2012,08/01/2022,NR/Aa3,"50,000",54265.5,0.31,10/09/2020
BSMN,,850578TF2,City of Springfield IL Electric Revenue,5.00,03/01/2023,12/02/2015,N/A,A/A3,"45,000",49722.3,0.28,10/09/2020
BSMN,,18604TBR8,Cleveland County Educational Facilities Authority,5.00,06/01/2023,03/31/2016,N/A,A+/NR,"40,000",44404.8,0.25,10/09/2020
BSMN,,181059UV6,Clark County School District,5.00,06/15/2023,06/16/2016,N/A,A+/A1,"35,000",38958.85,0.22,10/09/2020
BSMN,,507686PQ0,Lake Central Multi-District School Building Corp,5.00,01/15/2030,12/19/2012,01/15/2023,AA+/Aa2,"35,000",38732.4,0.22,10/09/2020
BSMN,,46257TEA3,State of Iowa,5.00,06/01/2023,07/28/2016,N/A,AA/Aa2,"30,000",33765.0,0.19,10/09/2020
BSMN,,882854ZQ8,Texas Water Development Board,5.00,04/15/2023,10/12/2017,N/A,AAA/NR,"30,000",33609.6,0.19,10/09/2020
BSMN,,13062PHG0,State of California,5.25,02/01/2023,07/01/2003,N/A,AA-/Aa2,"30,000",33460.2,0.19,10/09/2020
BSMN,,837151JA8,South Carolina Public Service Authority,5.12,12/01/2043,08/21/2013,12/01/2023,A/A2,"30,000",32890.2,0.19,10/09/2020
BSMN,,68607DQU2,State of Oregon Department of Transportation,5.00,11/15/2038,10/16/2013,11/15/2023,AAA/Aa1,"25,000",28673.25,0.16,10/09/2020
BSMN,,586145A79,City of Memphis TN,5.00,11/01/2023,03/25/2014,N/A,AA/Aa2,"25,000",28638.5,0.16,10/09/2020
BSMN,,235308UU5,Dallas Independent School District,5.00,08/15/2023,07/15/2014,N/A,AAA/Aaa,"25,000",28400.25,0.16,10/09/2020
BSMN,,403715CK9,Development Authority of Gwinnett County,5.25,01/01/2023,12/01/2006,N/A,AA+/Aa1,"25,000",27786.5,0.16,10/09/2020
BSMN,,088281LN8,County of Bexar TX,4.00,06/15/2038,04/01/2013,06/15/2023,AAA/Aaa,"25,000",27528.0,0.16,10/09/2020
BSMN,,207758PP2,State of Connecticut Special Tax Revenue,5.00,01/01/2027,12/21/2012,01/01/2023,A+/A1,"25,000",27443.75,0.16,10/09/2020
BSMN,,373384ZY5,State of Georgia,4.00,10/01/2023,01/08/2013,10/01/2022,AAA/Aaa,"25,000",26879.25,0.15,10/09/2020
BSMN,,67766WWT5,Ohio Water Development Authority Water Pollution Control Loa,5.00,12/01/2023,01/13/2016,N/A,AAA/Aaa,"20,000",23001.0,0.13,10/09/2020
BSMN,,207758ST1,State of Connecticut Special Tax Revenue,5.00,09/01/2023,10/16/2014,N/A,A+/A1,"20,000",22675.2,0.13,10/09/2020
BSMN,,25476FMJ4,District of Columbia,5.00,06/01/2028,12/18/2013,06/01/2023,AA+/Aaa,"20,000",22403.2,0.13,10/09/2020
BSMN,,346604HH7,Forsyth County School District,5.00,02/01/2023,06/13/2013,N/A,AAA/Aaa,"20,000",22221.8,0.13,10/09/2020
BSMN,,403755B42,Gwinnett County School District,5.00,02/01/2023,02/04/2010,N/A,AAA/Aaa,"20,000",22221.8,0.13,10/09/2020
BSMN,,235219KF8,City of Dallas TX,5.00,02/15/2023,12/22/2014,N/A,AA-/A1,"20,000",22204.0,0.13,10/09/2020
BSMN,,373385DX8,State of Georgia,5.00,07/01/2023,07/18/2019,N/A,AAA/Aaa,"15,000",16962.75,0.10,10/09/2020
BSMN,,196707RA3,Board of Governors of Colorado State University System,5.00,03/01/2038,12/31/2013,03/01/2023,AA/Aa2,"15,000",16709.1,0.09,10/09/2020
BSMN,,837151JG5,South Carolina Public Service Authority,5.00,12/01/2048,10/04/2013,12/01/2023,A/A2,"15,000",16340.7,0.09,10/09/2020
BSMN,,45204EXK9,Illinois Finance Authority,5.00,07/01/2023,09/12/2017,N/A,AAA/NR,"10,000",11282.3,0.06,10/09/2020
BSMN,,20772JU91,State of Connecticut,5.00,03/15/2023,03/30/2016,N/A,A/A1,"10,000",11132.8,0.06,10/09/2020
BSMN,,914302BZ6,University of Houston,5.00,02/15/2023,02/01/2017,N/A,AA/Aa2,"10,000",11084.6,0.06,10/09/2020
BSMN,,19648AM77,Colorado Health Facilities Authority,5.25,01/01/2040,11/14/2013,01/01/2023,BBB+/Baa1,"10,000",11079.6,0.06,10/09/2020
BSMN,,160131CZ9,Charleston Educational Excellence Finance Corp,4.00,12/01/2028,05/09/2013,12/01/2023,AA-/Aa3,"10,000",10961.0,0.06,10/09/2020
BSMN,,603827XM3,Minneapolis-St Paul Metropolitan Airports Commission,5.00,01/01/2023,10/04/2016,N/A,A/NR,"10,000",10931.0,0.06,10/09/2020
BSMN,,864784DQ3,Suffolk County Water Authority,3.00,06/01/2028,03/05/2013,06/01/2023,AAA/NR,"10,000",10574.3,0.06,10/09/2020
BSMN,,249182JG2,City & County of Denver CO Airport System Revenue,5.25,11/15/2032,07/17/2013,11/15/2023,A/A2,"5,000",5581.25,0.03,10/09/2020
BSMN,,92778FEJ8,Virginia College Building Authority,5.00,09/01/2023,03/29/2012,09/01/2022,NR/NR,"5,000",5436.4,0.03,10/09/2020
