Fund Ticker, Holding Ticker,Security Identifier, Name, CouponRate, MaturityDate, Effective Date, Next_Call_Date, rating, Shares/Par Value, MarketValue, PercentageOfFund, PositionDate 
BSMS,,442349BF2,City of Houston TX Airport System Revenue,5.00,07/01/2028,03/20/2018,N/A,NR/A1,"50,000",63998.0,1.27,10/09/2020
BSMS,,180848XZ1,County of Clark NV,5.00,12/01/2033,11/20/2018,12/01/2028,AA+/Aa1,"50,000",62843.5,1.25,10/09/2020
BSMS,,801315JR4,Santa Barbara Unified School District,4.00,08/01/2044,02/27/2019,08/01/2028,AA/Aa1,"50,000",57645.5,1.14,10/09/2020
BSMS,,93974DY69,State of Washington,5.00,08/01/2028,12/20/2017,08/01/2027,AA+/Aaa,"45,000",57610.8,1.14,10/09/2020
BSMS,,91417KX63,University of Colorado,5.00,06/01/2031,12/12/2017,06/01/2028,NR/Aa1,"40,000",51248.8,1.02,10/09/2020
BSMS,,93974D2U1,State of Washington,5.00,02/01/2041,03/21/2018,02/01/2028,AA+/Aaa,"40,000",49379.6,0.98,10/09/2020
BSMS,,25476FWU8,District of Columbia,5.00,06/01/2030,08/01/2018,06/01/2028,AA+/Aaa,"30,000",38965.8,0.77,10/09/2020
BSMS,,348815PL9,City of Fort Smith AR Water & Sewer Revenue,5.00,10/01/2034,09/13/2018,10/01/2028,A/NR,"30,000",37327.8,0.74,10/09/2020
BSMS,,54628CFZ0,Louisiana Local Government Environmental Facilities & Commun,4.00,12/01/2043,12/18/2018,12/01/2028,AA/NR,"25,000",27962.5,0.56,10/09/2020
BSMS,,882854G89,Texas Water Development Board,5.00,10/15/2028,05/09/2018,04/15/2028,AAA/NR,"20,000",26108.8,0.52,10/09/2020
BSMS,,234839PL6,Dallas County Utility & Reclamation District,5.00,02/15/2028,11/17/2016,N/A,A/A2,"20,000",25561.2,0.51,10/09/2020
BSMS,,795576JD0,Salt Lake City Corp Airport Revenue,5.00,07/01/2048,10/31/2018,07/01/2028,A+/A2,"20,000",23761.2,0.47,10/09/2020
BSMS,,199492SR1,City of Columbus OH,5.00,02/15/2028,11/16/2016,02/15/2027,AAA/Aaa,"15,000",18957.15,0.38,10/09/2020
BSMS,,60412APJ6,State of Minnesota,5.00,08/01/2034,08/21/2018,08/01/2028,AAA/Aa1,"10,000",12811.4,0.25,10/09/2020
BSMS,-CASH-,CASHUSD00,Cash/Receivables/Payables,.00,,,N/A,NR/NR,"-18,342",-18342.47,-0.36,10/09/2020
